PotentialFraud,num_unique_patients,avg_age,pct_male,pct_female,pct_deceased,num_inpatient_claims,inpatient_unique_patients,avg_inpatient_payment,total_inpatient_payment,max_inpatient_payment,avg_length_of_stay,max_length_of_stay,avg_inpatient_deductible,num_outpatient_claims,outpatient_unique_patients,avg_outpatient_payment,total_outpatient_payment,max_outpatient_payment,avg_claim_duration,avg_outpatient_deductible,state_freq
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,382.5,9180.0,2500.0,0.7916666666666666,8.333333333333334,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,188.33333333333334,14690.0,3300.0,2.128205128205128,3.8461538461538463,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,154.0,217.76119402985074,43770.0,3300.0,1.6169154228855722,2.5870646766169156,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,491.93548387096774,15250.0,3300.0,1.064516129032258,0.3225806451612903,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400.0,400.0,400.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,263.8888888888889,4750.0,2100.0,1.1111111111111112,2.7777777777777777,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,82.5,660.0,200.0,0.125,17.5,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,177.89473684210526,3380.0,1000.0,1.263157894736842,8.421052631578947,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,900.0,17100.0,3300.0,3.0526315789473686,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,376.0,7520.0,2800.0,1.9,12.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,198.14814814814815,5350.0,1000.0,0.4444444444444444,2.5925925925925926,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,180.0,720.0,500.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,258.14814814814815,6970.0,1400.0,0.18518518518518517,5.185185185185185,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,54.0,249.48453608247422,24200.0,3300.0,0.7525773195876289,6.597938144329897,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,74.0,193.5897435897436,15100.0,3300.0,0.6282051282051282,2.4358974358974357,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,46.0,286.15384615384613,14880.0,2000.0,1.3846153846153846,7.3076923076923075,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,774.0,3870.0,3300.0,4.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,152.0,284.0358744394619,63340.0,3300.0,0.7488789237668162,2.7354260089686098,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,249.0,9960.0,3300.0,1.8,3.25,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,140.3448275862069,4070.0,1200.0,0.7586206896551724,4.827586206896552,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,179.6875,5750.0,2600.0,0.96875,0.3125,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,344.61538461538464,4480.0,2200.0,3.076923076923077,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,143.0,288.4507042253521,81920.0,3300.0,1.6690140845070423,1.1619718309859155,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,200.0,800.0,400.0,5.0,0.0,3318
0,2.0,76.5,0.0,1.0,0.0,2.0,2.0,5000.0,10000.0,10000.0,4.0,5.0,1068.0,3.0,3.0,200.0,600.0,300.0,0.0,0.0,107
0,8.0,86.625,0.5,0.5,0.0,8.0,8.0,7250.0,58000.0,19000.0,4.0,6.0,1068.0,1.0,1.0,200.0,200.0,200.0,0.0,0.0,107
0,20.0,77.75,0.45,0.55,0.0,20.0,20.0,8653.5,173070.0,57000.0,6.1,35.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,5000.0,5000.0,5000.0,3.0,3.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,90.0,70.0,0.0,0.0,3318
0,8.0,87.55555555555556,0.3333333333333333,0.6666666666666666,0.0,9.0,8.0,16888.88888888889,152000.0,46000.0,7.666666666666667,14.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,78.0,0.5,0.5,0.0,2.0,2.0,6500.0,13000.0,7000.0,19.0,35.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,8.0,89.875,0.375,0.625,0.0,8.0,8.0,13875.0,111000.0,35000.0,6.875,20.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,62.0,0.0,1.0,0.0,1.0,1.0,10000.0,10000.0,10000.0,3.0,3.0,1068.0,2.0,2.0,300.0,600.0,400.0,0.0,0.0,107
0,3.0,71.33333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,9333.333333333334,28000.0,17000.0,5.0,9.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,90.0,0.5,0.5,0.0,2.0,2.0,23500.0,47000.0,32000.0,5.0,9.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,10.0,79.4,0.4,0.6,0.1,10.0,10.0,10800.0,108000.0,17000.0,2.9,6.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,86.0,0.5,0.5,0.0,2.0,2.0,25000.0,50000.0,34000.0,10.5,17.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,93.0,0.0,1.0,0.0,1.0,1.0,11000.0,11000.0,11000.0,4.0,4.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,3.0,66.33333333333333,1.0,0.0,0.0,3.0,3.0,8333.333333333334,25000.0,19000.0,3.0,4.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,8.0,81.875,0.25,0.75,0.125,8.0,8.0,12750.0,102000.0,41000.0,6.5,17.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,85.5,0.0,1.0,0.0,2.0,2.0,19000.0,38000.0,27000.0,11.0,11.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,3.0,92.0,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,8333.333333333334,25000.0,11000.0,13.333333333333334,23.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,9.0,76.11111111111111,0.3333333333333333,0.6666666666666666,0.0,9.0,9.0,9444.444444444445,85000.0,39000.0,3.3333333333333335,11.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,90.0,60.0,7.0,0.0,3318
0,1.0,88.0,0.0,1.0,0.0,1.0,1.0,10000.0,10000.0,10000.0,2.0,2.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,69.0,0.5,0.5,0.0,2.0,2.0,20500.0,41000.0,36000.0,12.0,19.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,14.0,79.78571428571429,0.6428571428571429,0.35714285714285715,0.0,14.0,14.0,10214.285714285714,143000.0,57000.0,5.214285714285714,15.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,80.0,0.0,1.0,0.0,1.0,1.0,6000.0,6000.0,6000.0,2.0,2.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
1,6.0,83.5,0.3333333333333333,0.6666666666666666,0.0,6.0,6.0,18700.0,112200.0,57000.0,7.333333333333333,22.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,92.0,1.0,0.0,0.0,1.0,1.0,7000.0,7000.0,7000.0,7.0,7.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,16.0,85.25,0.25,0.75,0.0,16.0,16.0,9062.5,145000.0,32000.0,5.75,29.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,4.0,89.5,0.75,0.25,0.0,4.0,4.0,4750.0,19000.0,9000.0,3.0,6.0,1068.0,2.0,2.0,50.0,100.0,90.0,0.0,0.0,107
0,1.0,71.0,1.0,0.0,0.0,1.0,1.0,10000.0,10000.0,10000.0,1.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
0,10.0,82.6,0.3,0.7,0.0,10.0,10.0,7830.0,78300.0,17000.0,4.3,9.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900.0,900.0,900.0,0.0,0.0,3318
0,9.0,77.33333333333333,0.4444444444444444,0.5555555555555556,0.0,9.0,9.0,7555.555555555556,68000.0,18000.0,6.444444444444445,16.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,1.0,77.0,1.0,0.0,0.0,1.0,1.0,6000.0,6000.0,6000.0,5.0,5.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,3.0,86.66666666666667,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,5333.333333333333,16000.0,7000.0,5.333333333333333,8.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,28.0,75.06896551724138,0.3793103448275862,0.6206896551724138,0.0,29.0,28.0,11620.689655172413,337000.0,57000.0,5.206896551724138,14.0,1068.0,669.0,509.0,255.91928251121075,171210.0,3300.0,1.251121076233184,1.5695067264573992,107
0,10.0,76.2,0.2,0.8,0.0,10.0,10.0,12000.0,120000.0,42000.0,8.5,22.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
0,2.0,77.0,0.5,0.5,0.0,2.0,2.0,14000.0,28000.0,24000.0,2.0,2.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
1,1.0,106.0,0.0,1.0,0.0,1.0,1.0,13000.0,13000.0,13000.0,4.0,4.0,1068.0,586.0,365.0,265.7849829351536,155750.0,4500.0,1.8532423208191127,2.832764505119454,44
0,16.0,78.29411764705883,0.29411764705882354,0.7058823529411765,0.0,17.0,16.0,12058.823529411764,205000.0,36000.0,6.235294117647059,23.0,1068.0,137.0,98.0,253.72262773722628,34760.0,4000.0,0.3722627737226277,2.18978102189781,57
1,28.0,77.73333333333333,0.43333333333333335,0.5666666666666667,0.0,30.0,28.0,9400.0,282000.0,33000.0,5.1,35.0,1068.0,211.0,202.0,226.87203791469193,47870.0,3300.0,1.8767772511848342,3.2701421800947865,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,70.0,274.1666666666667,19740.0,3300.0,0.875,2.9166666666666665,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,80.0,354.25531914893617,33300.0,3300.0,1.8191489361702127,2.5531914893617023,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,82.0,387.76119402985074,51960.0,3300.0,1.5820895522388059,2.1641791044776117,3318
0,79.0,79.55421686746988,0.3493975903614458,0.6506024096385542,0.0,83.0,79.0,9732.530120481928,807800.0,57000.0,6.0,35.0,1068.0,638.0,514.0,319.68652037617557,203960.0,14060.0,1.3495297805642634,2.2884012539184955,57
1,34.0,77.95121951219512,0.3902439024390244,0.6097560975609756,0.0,41.0,34.0,8902.439024390244,365000.0,23000.0,5.658536585365853,26.0,1068.0,206.0,86.0,205.63106796116506,42360.0,3300.0,1.3349514563106797,3.883495145631068,57
1,48.0,81.18181818181819,0.5636363636363636,0.43636363636363634,0.0,55.0,48.0,11109.09090909091,611000.0,125000.0,5.6909090909090905,35.0,1068.0,59.0,56.0,1976.2711864406779,116600.0,102500.0,1.5593220338983051,17.050847457627118,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,334.0,8350.0,3300.0,1.72,2.8,3318
0,22.0,82.04347826086956,0.34782608695652173,0.6521739130434783,0.043478260869565216,23.0,22.0,8304.347826086956,191000.0,47000.0,4.478260869565218,20.0,1068.0,281.0,247.0,226.33451957295372,63600.0,3300.0,1.2491103202846976,3.131672597864769,57
0,1.0,83.0,0.0,1.0,1.0,1.0,1.0,6000.0,6000.0,6000.0,2.0,2.0,1068.0,19.0,19.0,139.47368421052633,2650.0,600.0,1.105263157894737,2.1052631578947367,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,286.0,319.3272171253823,104420.0,11300.0,1.003058103975535,2.874617737003058,3318
0,2.0,82.5,0.5,0.5,0.0,2.0,2.0,5000.0,10000.0,6000.0,2.0,4.0,1068.0,29.0,27.0,293.44827586206895,8510.0,2000.0,1.793103448275862,0.0,57
0,16.0,79.3125,0.3125,0.6875,0.0625,16.0,16.0,9437.5,151000.0,25000.0,4.0625,10.0,1068.0,58.0,51.0,481.55172413793105,27930.0,3300.0,1.4482758620689655,4.482758620689655,57
0,7.0,82.42857142857143,0.5714285714285714,0.42857142857142855,0.0,7.0,7.0,10000.0,70000.0,22000.0,5.857142857142857,14.0,1068.0,120.0,105.0,320.3333333333333,38440.0,3300.0,1.6916666666666667,4.416666666666667,57
0,29.0,81.0,0.42857142857142855,0.5714285714285714,0.02857142857142857,35.0,29.0,9542.857142857143,334000.0,31000.0,6.8,35.0,1068.0,404.0,310.0,196.43564356435644,79360.0,3300.0,1.1707920792079207,3.910891089108911,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,78.0,254.31372549019608,25940.0,2800.0,0.22549019607843138,0.0,3318
0,18.0,71.76190476190476,0.38095238095238093,0.6190476190476191,0.0,21.0,18.0,11380.952380952382,239000.0,37000.0,5.571428571428571,17.0,1068.0,96.0,74.0,195.3125,18750.0,2500.0,2.2083333333333335,2.6041666666666665,57
0,1.0,99.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1068.0,55.0,44.0,286.54545454545456,15760.0,3300.0,0.9636363636363636,1.8181818181818181,57
0,5.0,80.2,0.6,0.4,0.0,5.0,5.0,9200.0,46000.0,28000.0,2.2,5.0,1068.0,201.0,68.0,329.2039800995025,66170.0,3300.0,0.7562189054726368,2.487562189054726,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,101.0,234.16,29270.0,3300.0,1.568,5.44,3318
0,3.0,68.75,0.25,0.75,0.0,4.0,3.0,8750.0,35000.0,17000.0,3.0,6.0,1068.0,203.0,112.0,189.50738916256157,38470.0,3300.0,1.4532019704433496,1.5763546798029557,57
0,35.0,79.72222222222223,0.25,0.75,0.05555555555555555,36.0,35.0,8777.777777777777,316000.0,24000.0,3.6666666666666665,12.0,1068.0,97.0,82.0,246.8041237113402,23940.0,3300.0,0.8865979381443299,2.3711340206185567,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.0,192.11111111111111,17290.0,2500.0,0.9111111111111111,0.0,3318
0,15.0,77.2,0.5333333333333333,0.4666666666666667,0.0,15.0,15.0,9806.666666666666,147100.0,24000.0,4.266666666666667,9.0,1068.0,238.0,220.0,300.5882352941176,71540.0,3300.0,1.2899159663865547,1.134453781512605,57
1,25.0,83.38709677419355,0.6129032258064516,0.3870967741935484,0.0,31.0,25.0,14193.548387096775,440000.0,102000.0,6.774193548387097,35.0,1068.0,13.0,13.0,336.9230769230769,4380.0,2400.0,1.5384615384615385,0.0,57
1,139.0,79.07100591715977,0.40236686390532544,0.5976331360946746,0.005917159763313609,169.0,139.0,9550.295857988165,1614000.0,57000.0,5.201183431952662,27.0,1068.0,252.0,237.0,344.8412698412698,86900.0,3300.0,2.015873015873016,3.134920634920635,57
1,15.0,77.75,0.4375,0.5625,0.0,16.0,15.0,14750.0,236000.0,65000.0,6.0625,35.0,1068.0,61.0,55.0,175.9016393442623,10730.0,3300.0,0.9180327868852459,1.639344262295082,57
0,6.0,80.0,0.16666666666666666,0.8333333333333334,0.0,6.0,6.0,18500.0,111000.0,83000.0,6.5,13.0,1068.0,167.0,147.0,238.26347305389223,39790.0,3300.0,1.2574850299401197,2.035928143712575,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,50.0,331.64383561643837,24210.0,3300.0,2.3424657534246576,3.0136986301369864,3318
0,2.0,79.5,0.0,1.0,0.0,2.0,2.0,4000.0,8000.0,8000.0,4.5,5.0,1068.0,66.0,58.0,216.36363636363637,14280.0,2500.0,2.712121212121212,1.9696969696969697,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,55.0,293.4782608695652,20250.0,3300.0,0.9420289855072463,4.202898550724638,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,399.3333333333333,11980.0,3300.0,1.4,2.0,3318
0,5.0,85.4,0.4,0.6,0.0,5.0,5.0,8800.0,44000.0,15000.0,4.8,7.0,1068.0,20.0,20.0,123.5,2470.0,600.0,0.2,5.5,57
0,37.0,84.10526315789474,0.2894736842105263,0.7105263157894737,0.0,38.0,37.0,12842.105263157895,488000.0,102000.0,6.2368421052631575,35.0,1068.0,222.0,205.0,675.9459459459459,150060.0,84660.0,0.8738738738738738,7.63963963963964,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,92.0,321.2621359223301,33090.0,4100.0,0.5436893203883495,2.0388349514563107,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,151.0,248.562874251497,41510.0,2800.0,1.1017964071856288,2.035928143712575,3318
0,7.0,82.57142857142857,0.42857142857142855,0.5714285714285714,0.0,7.0,7.0,9714.285714285714,68000.0,31000.0,6.285714285714286,16.0,1068.0,46.0,44.0,180.43478260869566,8300.0,2900.0,1.5434782608695652,0.0,57
1,243.0,81.56727272727272,0.43272727272727274,0.5672727272727273,0.0036363636363636364,275.0,243.0,10022.181818181818,2756100.0,57000.0,5.341818181818182,25.0,1068.0,487.0,434.0,325.66735112936345,158600.0,4000.0,1.3819301848049281,1.2525667351129364,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,68.0,290.11494252873564,50480.0,3300.0,2.0172413793103448,2.7011494252873565,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,219.6875,7030.0,3300.0,0.6875,2.5,3318
0,3.0,84.33333333333333,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,22333.333333333332,67000.0,57000.0,26.666666666666668,35.0,1068.0,78.0,65.0,171.66666666666666,13390.0,1100.0,0.8461538461538461,0.0,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,173.0,241.47368421052633,45880.0,3300.0,1.1105263157894736,2.3684210526315788,3318
1,139.0,80.95104895104895,0.4125874125874126,0.5874125874125874,0.0,143.0,139.0,9491.608391608392,1357300.0,45000.0,5.538461538461538,34.0,1068.0,3250.0,2517.0,285.3107692307692,927260.0,16400.0,1.5012307692307691,2.36,57
0,5.0,91.0,0.4,0.6,0.0,5.0,5.0,7400.0,37000.0,18000.0,4.8,13.0,1068.0,75.0,48.0,298.26666666666665,22370.0,3500.0,0.68,7.066666666666666,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,82.0,222.4468085106383,20910.0,2500.0,1.8404255319148937,3.8297872340425534,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,85.0,196.96629213483146,17530.0,1700.0,1.1235955056179776,3.8202247191011236,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,89.0,228.23529411764707,23280.0,3300.0,1.3235294117647058,2.156862745098039,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,252.17391304347825,5800.0,3300.0,0.0,0.0,3318
1,9.0,84.0,0.4444444444444444,0.5555555555555556,0.0,9.0,9.0,19888.88888888889,179000.0,57000.0,6.777777777777778,27.0,1068.0,57.0,55.0,357.719298245614,20390.0,3300.0,0.9473684210526315,2.456140350877193,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,219.0,333.4297520661157,80690.0,3300.0,1.2727272727272727,1.9008264462809918,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,42.0,263.04347826086956,12100.0,3300.0,1.2391304347826086,0.0,3318
0,16.0,82.0625,0.5,0.5,0.0,16.0,16.0,10687.5,171000.0,57000.0,6.75,30.0,1068.0,227.0,202.0,381.1453744493392,86520.0,17200.0,1.2555066079295154,2.995594713656388,57
1,197.0,80.18666666666667,0.36444444444444446,0.6355555555555555,0.017777777777777778,225.0,197.0,11192.666666666666,2518350.0,57000.0,6.64,35.0,1068.0,340.0,325.0,277.61764705882354,94390.0,3300.0,1.7794117647058822,2.0,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,99.0,329.12698412698415,41470.0,3300.0,1.9841269841269842,1.0317460317460319,3318
0,27.0,76.71428571428571,0.4642857142857143,0.5357142857142857,0.03571428571428571,28.0,27.0,9931.785714285714,278090.0,58000.0,4.142857142857143,21.0,1068.0,79.0,68.0,409.24050632911394,32330.0,3300.0,1.481012658227848,1.139240506329114,57
0,1.0,98.0,1.0,0.0,0.0,1.0,1.0,4000.0,4000.0,4000.0,3.0,3.0,1068.0,186.0,99.0,273.8709677419355,50940.0,3300.0,1.575268817204301,2.204301075268817,57
0,7.0,82.42857142857143,0.5714285714285714,0.42857142857142855,0.0,7.0,7.0,5257.142857142857,36800.0,10000.0,8.0,17.0,1068.0,177.0,165.0,326.55367231638417,57800.0,4400.0,1.5706214689265536,4.1807909604519775,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,118.0,380.75,60920.0,3300.0,1.16875,3.75,3318
0,18.0,85.75,0.25,0.75,0.0,20.0,18.0,11000.0,220000.0,57000.0,8.8,35.0,1068.0,34.0,21.0,507.6470588235294,17260.0,3300.0,2.676470588235294,2.9411764705882355,57
0,15.0,78.26666666666667,0.26666666666666666,0.7333333333333333,0.0,15.0,15.0,7400.0,111000.0,21000.0,4.066666666666666,11.0,1068.0,102.0,95.0,202.94117647058823,20700.0,1900.0,1.4313725490196079,1.9607843137254901,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,388.61386138613864,39250.0,6100.0,2.3366336633663365,4.752475247524752,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,154.0,307.70186335403724,49540.0,3300.0,1.484472049689441,4.285714285714286,3318
0,11.0,79.36363636363636,0.5454545454545454,0.45454545454545453,0.0,11.0,11.0,6963.636363636364,76600.0,24000.0,3.5454545454545454,10.0,1068.0,152.0,136.0,284.4736842105263,43240.0,3300.0,0.8355263157894737,3.0921052631578947,57
0,7.0,84.2,0.0,1.0,0.0,10.0,7.0,6200.0,62000.0,15000.0,3.8,14.0,1068.0,24.0,21.0,151.25,3630.0,1300.0,0.875,0.8333333333333334,51
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,231.0,257.70428015564204,66230.0,3300.0,1.6186770428015564,2.178988326848249,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,300.0,7500.0,2100.0,1.72,4.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,213.0,252.37885462555067,57290.0,3300.0,1.669603524229075,2.7312775330396475,3318
0,3.0,80.0,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,6400.0,19200.0,13000.0,5.0,9.0,1068.0,352.0,173.0,309.4886363636364,108940.0,4050.0,1.3011363636363635,1.1079545454545454,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,103.0,351.57894736842104,46760.0,3300.0,1.4586466165413534,3.8345864661654137,3318
1,19.0,85.34782608695652,0.34782608695652173,0.6521739130434783,0.0,23.0,19.0,11391.304347826086,262000.0,57000.0,7.0,28.0,1068.0,278.0,112.0,294.7482014388489,81940.0,3300.0,1.564748201438849,1.223021582733813,57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,316.0,14220.0,3100.0,1.0444444444444445,2.2222222222222223,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,330.6666666666667,4960.0,3300.0,0.06666666666666667,4.666666666666667,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,215.83333333333334,2590.0,1200.0,0.08333333333333333,8.333333333333334,3318
